Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
62517,1011.37,404.4650897,198.3090131,2.039569878,0.87155404,63535,282.1331541,0.626736842,0.983977335,0.76804711,0.697546367,0.006469682,0.000944833,0.486570935,0.992395422,HOROZ
171994,1534.393,568.3886482,387.3556881,1.467355884,0.731820039,173315,467.9632061,0.783425419,0.99237804,0.918015352,0.823315539,0.0033047,0.00093665,0.677848476,0.99464495,BOMBAY
30538,636.623,230.5816083,169.0705844,1.363818604,0.679974951,30870,197.1856719,0.789830333,0.989245222,0.946860076,0.855166522,0.007550645,0.002490959,0.73130978,0.997373883,DERMASON
24897,588.854,212.5787945,149.7495566,1.419562097,0.709760972,25260,178.0445027,0.74328278,0.985629454,0.90228061,0.837545923,0.00853833,0.002591715,0.701483174,0.995798925,DERMASON
33498,657.523,227.9380769,187.3160543,1.21686354,0.569797937,33745,206.5211327,0.781494961,0.992680397,0.973658914,0.906040516,0.006804528,0.002828579,0.820909416,0.998934738,SEKER
43098,778.746,294.8125659,186.5086959,1.580690726,0.774450243,43585,234.2521673,0.754318719,0.988826431,0.893049071,0.794579996,0.006840516,0.001681973,0.63135737,0.997980739,SIRA
27980,613.77,220.7632719,161.9728633,1.362964557,0.679479175,28333,188.7465032,0.818559476,0.98754103,0.933353714,0.854972395,0.007890038,0.002600562,0.730977796,0.996296827,DERMASON
39728,760.568,282.0889342,179.8807136,1.568199995,0.77030654,40293,224.9072267,0.695944644,0.985977713,0.863039093,0.797291916,0.007100507,0.001769859,0.635674399,0.996864589,SIRA
39954,765.008,283.6796592,180.5479036,1.57121547,0.771318006,40716,225.5460325,0.731115503,0.981284999,0.857902979,0.795072982,0.007100157,0.001750152,0.632141046,0.993229791,SIRA
46277,806.705,303.7687476,194.330369,1.563156336,0.768598655,46720,242.7379377,0.78702381,0.990517979,0.893604946,0.799087923,0.006564141,0.001650958,0.638541509,0.998140207,SIRA
55103,904.195,335.2377689,211.0529578,1.588405926,0.776950254,55750,264.8760439,0.690946708,0.988394619,0.846956111,0.790113968,0.006083839,0.001462569,0.624280083,0.991610183,HOROZ
38150,721.875,270.5830983,179.9231785,1.50388127,0.746891338,38585,220.3953008,0.73540751,0.988726189,0.919984273,0.814519836,0.007092611,0.001925717,0.663442563,0.997738845,DERMASON
59286,967.97,387.025815,195.6104538,1.978553843,0.862873671,59975,274.7458456,0.628775666,0.98851188,0.795130145,0.709890232,0.006528115,0.001022663,0.503944141,0.997080617,HOROZ
34958,672.491,231.2618911,192.6081255,1.200686059,0.553487963,35254,210.973714,0.797927461,0.99160379,0.971367322,0.912271853,0.006615421,0.002826405,0.832239935,0.999258887,SEKER
47089,844.194,343.8945066,176.1705569,1.952054377,0.858818008,47624,244.8582793,0.817602528,0.988766168,0.830318682,0.712015675,0.007303075,0.001157827,0.506966321,0.989625827,HOROZ
48758,828.828,314.2082364,198.3686613,1.583961067,0.775515401,49294,249.1598156,0.788964401,0.989126466,0.891922087,0.792976717,0.00644424,0.001571785,0.628812073,0.996013842,SIRA
40838,731.101,242.8971552,214.4152043,1.1328355,0.469860469,41208,228.0275346,0.790423102,0.991021161,0.96010686,0.938782236,0.005947822,0.002849687,0.881312087,0.998381619,SEKER
33208,665.248,239.2844011,177.0818406,1.351264479,0.672554524,33574,205.6252387,0.767655286,0.989098707,0.942942975,0.859334072,0.007205625,0.002423815,0.738455047,0.997848074,DERMASON
25799,596.614,227.0118822,144.942118,1.566224403,0.769639981,26040,181.2410191,0.71620121,0.990745008,0.910805944,0.798376796,0.008799251,0.002205246,0.637405508,0.998320062,DERMASON
65610,1081.364,342.2177385,246.0475649,1.390860091,0.695031199,68005,289.0281068,0.690043226,0.964782001,0.705076252,0.844573715,0.005215939,0.001637052,0.713304761,0.992107124,BARBUNYA
66146,1055.432,406.811607,207.7091593,1.958563639,0.859831291,67090,290.206311,0.636968559,0.985929349,0.746196032,0.713367824,0.006150207,0.00098248,0.508893653,0.996700604,HOROZ
47812,802.135,282.2464816,216.0487319,1.306401936,0.643482046,48280,246.730884,0.746129838,0.990306545,0.93379564,0.874168148,0.005903256,0.002126431,0.76416995,0.998313102,SEKER
75606,1066.561,412.4698493,234.249191,1.760816537,0.823084906,76371,310.2652881,0.800707447,0.989983109,0.835208158,0.752213255,0.005455517,0.001077407,0.565824782,0.996313632,CALI
34835,701.948,266.010041,167.1449252,1.591493375,0.777938309,35264,210.6022306,0.75939571,0.987834619,0.888414825,0.791707824,0.007636287,0.001850639,0.626801278,0.997550081,DERMASON
39439,740.91,267.5485998,187.8955797,1.423921734,0.711895125,39911,224.0876936,0.775732185,0.988173686,0.902827638,0.837558835,0.006783859,0.002059292,0.701504802,0.998887935,DERMASON
53367,912.246,376.3529861,181.1850525,2.077174584,0.876488288,54010,260.6702415,0.632055807,0.988094797,0.805858365,0.692621691,0.007052167,0.001001121,0.479724806,0.996472175,HOROZ
43068,779.01,286.9602607,193.008429,1.486775796,0.740009545,43897,234.1706231,0.775245707,0.981114883,0.89182266,0.816038508,0.006662958,0.001822592,0.665918847,0.990072024,SIRA
37644,695.582,238.9158223,200.7943345,1.189853404,0.541905124,37973,218.9288227,0.779153041,0.991335949,0.977707527,0.916342922,0.006346717,0.00276033,0.839684351,0.999101283,SEKER
48929,836.372,313.6497671,198.9756383,1.576322457,0.773014816,49417,249.5963495,0.705008501,0.990124856,0.878976438,0.79578044,0.006410304,0.001585738,0.633266508,0.998232218,SIRA
43152,783.691,298.2100055,184.6168438,1.615291429,0.785325301,43698,234.3988755,0.771342771,0.987505149,0.882919431,0.786019487,0.006910688,0.001627175,0.617826634,0.997970066,SIRA
39790,734.078,248.1616598,204.3892451,1.214162026,0.567151763,40254,225.0826548,0.781237729,0.988473195,0.927896178,0.907000118,0.006236785,0.002603574,0.822649214,0.998829436,SEKER
43537,787.024,301.8650033,183.9405001,1.641101352,0.792903759,43936,235.4422011,0.736068844,0.990918609,0.883267827,0.779958586,0.006933528,0.001582779,0.608335396,0.99834004,SIRA
65653,1142.436,351.9454687,237.8849058,1.479477933,0.736980411,67253,289.1228041,0.785069415,0.97620924,0.632121672,0.821498868,0.005360691,0.001506012,0.67486039,0.998441055,BARBUNYA
65757,997.586,392.3467629,214.5200565,1.828951425,0.837288479,66564,289.3517111,0.811213916,0.98787633,0.830330831,0.737489737,0.005966616,0.001088759,0.543891113,0.994750426,CALI
73769,1047.573,399.9223342,236.1586535,1.693447724,0.807029378,74575,306.4728503,0.801532026,0.989192089,0.84472465,0.76633092,0.005421279,0.001153312,0.587263079,0.994499324,CALI
61974,991.559,362.9654923,218.7750977,1.659080472,0.797934992,63233,280.9052288,0.794905341,0.98008951,0.792104116,0.773917176,0.005856738,0.001296025,0.598947795,0.993702591,BARBUNYA
91565,1153.995,453.3610781,259.4846038,1.747159837,0.820004217,92497,341.4442545,0.785291595,0.989923998,0.864035347,0.753139762,0.004951249,0.000982645,0.567219501,0.991023131,CALI
35798,743.142,295.1079192,156.380855,1.887110281,0.848053424,36549,213.4933939,0.728608646,0.979452242,0.814563628,0.723441765,0.008243699,0.001392888,0.523367987,0.987653109,HOROZ
26670,603.375,224.3136749,152.6644581,1.469324804,0.732669399,26971,184.2750625,0.811625076,0.988839865,0.920573049,0.821506146,0.008410711,0.002362957,0.674872347,0.991606679,DERMASON
49182,865.13,352.5693885,178.6101796,1.973960215,0.862183665,49791,250.2408186,0.655497801,0.987768874,0.825758979,0.709763317,0.007168667,0.001122205,0.503763966,0.994410026,HOROZ
41344,778.307,293.3547028,180.0693261,1.629120902,0.789439805,41813,229.4358641,0.688779675,0.988783393,0.857670521,0.782110741,0.00709546,0.001637696,0.611697212,0.996528713,SIRA
71966,1043.71,407.1827136,226.7234458,1.795944448,0.830639824,72765,302.7044054,0.805204977,0.989019446,0.83019008,0.74341173,0.005657987,0.001066005,0.552661,0.992548454,CALI
74547,1070.415,419.0838849,229.3790307,1.827036602,0.836914,75913,308.0847097,0.725744271,0.982005717,0.817590172,0.735138527,0.00562174,0.001012808,0.540428653,0.987382931,CALI
53069,908.672,373.3477056,181.8319054,2.053257401,0.873384685,53741,259.9414346,0.597005355,0.987495581,0.807674695,0.696244896,0.007035137,0.001019766,0.484756956,0.995330807,HOROZ
27056,615.237,226.4332437,152.5744614,1.48408352,0.738898701,27429,185.6037961,0.711606744,0.986401254,0.898232082,0.819684394,0.008369058,0.002330467,0.671882505,0.997129754,DERMASON
75677,1039.343,394.2064883,245.7193692,1.604295541,0.781961646,76411,310.4109357,0.825897632,0.990394053,0.880351241,0.787432335,0.005209066,0.001235357,0.620049683,0.994742941,BARBUNYA
32626,672.253,252.4336296,164.8412484,1.531374168,0.757350775,32958,203.8153905,0.696244131,0.989926573,0.907210771,0.807401893,0.007737192,0.002028253,0.651897817,0.998299478,DERMASON
43197,766.806,285.2327442,193.2649859,1.475863529,0.735458821,43571,234.5210622,0.739067205,0.991416309,0.923192878,0.822209466,0.006603068,0.001861467,0.676028405,0.997725668,SIRA
46925,776.375,256.5118827,233.1686431,1.100113117,0.41680171,47253,244.4315152,0.776454042,0.993058642,0.978297764,0.952905233,0.005466423,0.002780237,0.908028382,0.998933934,SEKER
41422,765.454,285.6492679,185.5395826,1.539559721,0.760330541,41868,229.6521901,0.757147035,0.989347473,0.888388104,0.803965618,0.006896076,0.001777181,0.646360715,0.995110921,SIRA
54982,916.327,373.1166089,188.3618504,1.980850199,0.863216602,55548,264.5850651,0.75978719,0.989810614,0.822866592,0.709121649,0.006786159,0.00105849,0.502853514,0.996077482,HOROZ
24073,576.656,210.9344334,145.714377,1.447588342,0.723041948,24462,175.0734005,0.711061882,0.984097784,0.909717291,0.829989669,0.008762283,0.002565002,0.68888285,0.997218783,DERMASON
42528,781.67,293.0467026,186.3169009,1.572840151,0.771860009,43237,232.6979402,0.802536232,0.983602008,0.874657319,0.794064353,0.006890677,0.001689913,0.630538196,0.991735792,SIRA
72775,1047.307,372.3997455,249.1056703,1.494946884,0.743334324,73788,304.4010642,0.786892868,0.98627148,0.833765778,0.817404061,0.005117138,0.00140914,0.668149398,0.998847861,BARBUNYA
37665,719.448,261.5658115,183.6882624,1.423965844,0.711916585,38057,218.9898798,0.757664145,0.989699661,0.914426949,0.837226695,0.006944532,0.002104723,0.700948538,0.998126776,DERMASON
37761,698.336,236.5589109,203.4651127,1.162650971,0.51011981,38115,219.2687813,0.781493822,0.990712318,0.973026098,0.926909836,0.006264636,0.002852499,0.859161844,0.998905352,SEKER
30128,634.927,237.9192803,161.3935368,1.474156184,0.734735065,30382,195.8575018,0.787804304,0.991639787,0.939144837,0.823209878,0.007896949,0.002237079,0.677674504,0.998998061,DERMASON
22688,561.892,207.3482325,139.5295371,1.486052608,0.739711911,22982,169.9625217,0.746463118,0.98720738,0.90302626,0.819696024,0.009139115,0.002545043,0.671901571,0.998481082,DERMASON
65330,974.886,344.9799398,242.1259681,1.424795294,0.712319636,66249,288.4107131,0.76049124,0.986128092,0.863803292,0.836021692,0.005280575,0.001591223,0.69893227,0.995835409,BARBUNYA
70342,1013.073,382.5846158,236.8221826,1.615493159,0.785386236,71805,299.2694706,0.723668237,0.979625374,0.861277485,0.782230802,0.005438921,0.001256123,0.611885027,0.988496075,CALI
80294,1088.569,425.7610892,242.4923647,1.755771114,0.821956466,81493,319.7397317,0.804758755,0.98528708,0.851492904,0.75098392,0.005302527,0.001040364,0.563976848,0.990214258,CALI
68400,1003.086,380.6843,231.1731654,1.646749524,0.794505548,69457,295.1094456,0.805938494,0.984781951,0.854259127,0.775207818,0.00556556,0.001239827,0.600947161,0.989609451,CALI
49313,828.199,308.139263,204.6332337,1.505812411,0.747649671,49909,250.5738647,0.816440397,0.988058266,0.903445345,0.813183825,0.006248642,0.001685467,0.661267934,0.995745462,SIRA
154029,1525.752,567.6990173,350.4823129,1.619765096,0.786670196,157183,442.8496515,0.784461421,0.979934217,0.831465941,0.780078242,0.003685663,0.000841876,0.608522064,0.985662799,BOMBAY
24277,582.828,220.2652552,141.9059831,1.552191461,0.764814616,24743,175.8136412,0.686760962,0.98116639,0.898098698,0.798190532,0.009073001,0.002271732,0.637108125,0.988913791,DERMASON
46987,855.498,359.2125934,167.0938387,2.149765642,0.885222953,47402,244.5929404,0.794128583,0.991245095,0.80676971,0.680914157,0.007644936,0.001013732,0.46364409,0.996726134,HOROZ
31918,661.896,241.8120563,168.5512179,1.434650306,0.717038104,32297,201.5918148,0.761148471,0.988265164,0.915516174,0.83367148,0.00757604,0.002257365,0.695008136,0.997093635,DERMASON
175822,1591.722,606.095091,374.2659261,1.619423647,0.786568021,178759,473.1421808,0.732494001,0.983570058,0.872064569,0.78064018,0.003447208,0.00078968,0.60939909,0.986875297,BOMBAY
54485,948.85,386.3881482,184.072856,2.099104435,0.879232109,56093,263.3865156,0.806886338,0.971333321,0.760486826,0.681663029,0.007091643,0.000944508,0.464664485,0.975379282,HOROZ
57017,903.261,355.3339372,205.4576502,1.729475329,0.815887951,57649,269.437004,0.66864856,0.989037104,0.878188425,0.758264201,0.00623207,0.00127085,0.574964598,0.994387088,CALI
74312,1025.211,390.6159171,243.8090267,1.602138864,0.781292056,75060,307.5987273,0.808442124,0.990034639,0.888469041,0.787471052,0.005256431,0.001246835,0.620110658,0.993503386,CALI
68315,1018.512,407.842896,215.4897503,1.892632459,0.849017576,69119,294.9260238,0.787021036,0.988367887,0.827548844,0.723136352,0.005970034,0.001007018,0.522926183,0.989707067,HOROZ
41657,745.22,259.4401353,205.0985657,1.264953435,0.612406621,42101,230.3027132,0.748082967,0.989453932,0.942603072,0.887691155,0.006228008,0.002385484,0.787995586,0.996777723,DERMASON
48396,859.905,351.8895493,177.2036479,1.985791791,0.863950077,48870,248.2331586,0.81796978,0.990300798,0.822466814,0.705429187,0.007271046,0.001110684,0.497630337,0.988190239,HOROZ
54785,933.137,383.8828656,183.2796697,2.094519629,0.878666287,55571,264.1106368,0.754614325,0.985855932,0.790643509,0.687997982,0.00700708,0.000968424,0.473341223,0.991422482,HOROZ
66408,967.957,367.4426757,231.0804659,1.59010704,0.777495517,67002,290.7804871,0.798874012,0.991134593,0.890672688,0.791362861,0.005533109,0.001338602,0.626255178,0.995812767,CALI
33835,676.56,246.3710243,175.5086285,1.403754484,0.701798728,34242,207.5573656,0.79368989,0.988114012,0.928888122,0.842458508,0.007281543,0.002262545,0.709736338,0.996295567,DERMASON
71897,1092.347,390.0164579,235.1184437,1.658808436,0.797860316,73373,302.5592563,0.719236117,0.979883608,0.757180451,0.775760228,0.005424656,0.001211887,0.601803931,0.998277438,BARBUNYA
52025,908.41,371.8667481,181.5221973,2.048602065,0.8727666,53596,257.3718852,0.618241236,0.970688111,0.792242507,0.692107822,0.007147847,0.001011696,0.479013238,0.981307508,HOROZ
54600,915.833,377.5880225,184.7976491,2.043251223,0.872050401,55252,263.6643304,0.616197183,0.988199522,0.818031317,0.698285737,0.006915532,0.001014234,0.48760297,0.996295364,HOROZ
38730,727.406,269.0956667,183.6507878,1.46525735,0.730909899,39151,222.064332,0.741783498,0.989246763,0.919821598,0.825224482,0.00694799,0.001987593,0.680995445,0.997833581,DERMASON
56860,958.802,392.4084313,185.0411006,2.120655519,0.881838093,57568,269.0657922,0.605518461,0.987701501,0.777246646,0.685677908,0.006901309,0.000941005,0.470154193,0.997035085,HOROZ
38510,739.853,271.4731406,181.9153893,1.492304425,0.742266717,39082,221.4327322,0.691444474,0.985364106,0.88408191,0.815670868,0.007049419,0.001924832,0.665318965,0.992858435,SIRA
47791,873.56,368.740375,165.7711303,2.224394407,0.893249854,48367,246.6766934,0.806122965,0.988091054,0.786992335,0.668971206,0.007715687,0.0009532,0.447522475,0.99546649,HOROZ
32036,665.675,248.5658622,164.4457259,1.511537383,0.749876286,32421,201.9641108,0.8054913,0.988124981,0.90849733,0.812517492,0.007758954,0.002085998,0.660184674,0.997893815,DERMASON
46829,820.888,317.9655926,188.9931187,1.682418889,0.804182621,47497,244.181356,0.771457283,0.985935954,0.873286876,0.767948991,0.006789929,0.001456715,0.589745653,0.992199226,SIRA
45692,773.948,267.3380449,218.1230134,1.225629706,0.578182996,46025,241.1988003,0.796333089,0.992764802,0.958575815,0.902224,0.005850872,0.002391431,0.814008147,0.997672566,SEKER
44495,764.275,263.049911,215.7272214,1.219363552,0.572220287,44839,238.0184731,0.776689708,0.992328107,0.957242049,0.904841489,0.005911898,0.002444538,0.81873812,0.998339422,SEKER
211734,1776.585,679.8398711,400.169975,1.698877761,0.808407039,213916,519.2187417,0.801840491,0.989799734,0.843001766,0.763736821,0.003210821,0.000673862,0.583293931,0.990945088,BOMBAY
29704,642.761,235.0512883,161.9281807,1.451577405,0.724850942,30103,194.474439,0.733758214,0.986745507,0.903495023,0.827370232,0.007913119,0.002287321,0.684541501,0.993664976,DERMASON
46144,856.55,351.3257679,167.8875095,2.092626002,0.878431397,46630,242.3888726,0.7664607,0.989577525,0.790350375,0.689926259,0.007613683,0.001064107,0.475998242,0.996086299,HOROZ
36331,692.777,235.0484903,196.9907507,1.193195566,0.545538777,36684,215.0768837,0.783840345,0.990377276,0.95126232,0.915031973,0.00646964,0.002797725,0.837283511,0.999042972,SEKER
99044,1204.544,482.3869208,264.0325508,1.826997919,0.836906421,100311,355.1151045,0.766179315,0.987369282,0.857813147,0.736162382,0.004870431,0.000882351,0.541935052,0.990114212,CALI
33946,668.564,234.754845,184.2937385,1.273808035,0.619435383,34280,207.8975459,0.761530869,0.990256709,0.954360587,0.885594271,0.006915538,0.002623886,0.784277214,0.999018617,SEKER
40313,746.912,273.9575245,187.722989,1.459371204,0.728329923,40727,226.5570696,0.791195635,0.989834753,0.908063269,0.826978817,0.006795761,0.001960629,0.683893964,0.998055158,SIRA
39324,737.773,262.5202419,191.1768577,1.373180023,0.685325764,39758,223.7607469,0.775391896,0.989083958,0.907866595,0.852356166,0.006675828,0.002173548,0.726511034,0.997630439,DERMASON
39109,748.389,295.2733671,169.124068,1.74589797,0.819715318,39521,223.1482139,0.709730691,0.989575163,0.877469004,0.755734309,0.007550011,0.001519161,0.571134345,0.997142294,DERMASON
68282,1027.342,374.6665939,232.8190821,1.609260678,0.783490816,69244,294.8547822,0.79592027,0.9861071,0.81299151,0.786979109,0.005487048,0.001298289,0.619336118,0.996673261,BARBUNYA
39428,744.798,275.5565663,183.0033814,1.505745764,0.747623561,39885,224.056441,0.715312046,0.988542058,0.893177159,0.81310507,0.006988855,0.001884397,0.661139854,0.995508535,SIRA
61302,957.18,335.8778011,232.8607657,1.442397564,0.720658581,62348,279.378114,0.740809668,0.983223199,0.840808855,0.831784992,0.005479068,0.001617822,0.691866272,0.997946226,BARBUNYA
46595,817.505,314.2657636,189.4658877,1.658693116,0.797828646,47003,243.5705167,0.779441285,0.991319703,0.876129583,0.775046298,0.006744624,0.001501233,0.600696764,0.996371587,SIRA
46274,834.059,318.9300788,185.9829343,1.714835181,0.812367066,46945,242.7300696,0.663940542,0.985706678,0.835898143,0.761076128,0.006892209,0.00142643,0.579236873,0.993295768,SIRA
38929,715.093,247.637228,200.4703634,1.235280985,0.58707518,39229,222.6340994,0.75030838,0.992352596,0.956660975,0.89903324,0.006361253,0.002563454,0.808260767,0.998429156,SEKER
38654,724.039,272.47777,181.29903,1.502919072,0.746512116,38965,221.8463463,0.776496585,0.992018478,0.926574591,0.814181452,0.007049148,0.001910738,0.662891436,0.996272182,DERMASON
35444,716.279,268.0805534,169.8239972,1.578578751,0.773758062,35949,212.4351723,0.736881497,0.985952321,0.868136777,0.792430371,0.007563496,0.001839699,0.627945892,0.991262043,SIRA
60294,973.818,348.1459097,221.5746204,1.571235501,0.771324702,61644,277.0716606,0.751083761,0.978100058,0.798966123,0.795849249,0.005774139,0.001428862,0.633376027,0.995182898,BARBUNYA
41826,772.831,294.5868134,181.3121835,1.624749135,0.788152791,42287,230.7694026,0.800221933,0.989098304,0.88000903,0.78336637,0.007043151,0.001636087,0.613662869,0.997048217,DERMASON
35978,687.586,243.5302452,188.4149583,1.292520761,0.633574163,36297,214.0294661,0.746927421,0.991211395,0.956297082,0.878861949,0.006768866,0.002491026,0.772398326,0.998340872,SEKER
29597,631.032,231.8941057,163.3321493,1.419770123,0.709863399,29865,194.1238543,0.779894598,0.991026285,0.93401702,0.837122849,0.007835054,0.002373442,0.700774664,0.99493893,DERMASON
154727,1478.08,550.0082402,358.9115247,1.532434047,0.757739957,156062,443.8519292,0.768180915,0.991445707,0.889979674,0.806991417,0.003554701,0.000929948,0.651235147,0.997974912,BOMBAY
43672,754.739,255.2284541,218.1415993,1.170012757,0.519136186,44066,235.8069494,0.771453807,0.991058866,0.963428215,0.92390541,0.005844213,0.002626732,0.853601206,0.998724301,SEKER
31479,670.537,255.180817,157.8175133,1.616935989,0.785821262,31964,200.2006684,0.779453276,0.98482668,0.879802714,0.784544351,0.008106383,0.001894423,0.615509838,0.995240009,DERMASON
76161,1088.451,430.8531802,228.5727479,1.884971784,0.847677476,77773,311.4019861,0.802370417,0.979273012,0.807838852,0.722756615,0.005657137,0.000952236,0.522377125,0.98466614,CALI
82805,1130.202,394.8044776,268.0019704,1.473140205,0.734302849,84138,324.7007861,0.724656072,0.98415698,0.814618526,0.822434406,0.004767882,0.001345583,0.676398353,0.996429608,BARBUNYA
56137,932.009,376.5197841,191.0161715,1.971140878,0.861757507,56876,267.3496743,0.697319388,0.987006822,0.812117467,0.710054785,0.006707159,0.001051685,0.504177797,0.993805467,HOROZ
32108,662.945,251.4665647,163.011202,1.542633645,0.761434332,32422,202.1909377,0.781844303,0.990315218,0.918053772,0.804047003,0.007831897,0.002019168,0.646491583,0.997299668,DERMASON
36745,719.173,267.6722509,175.8535111,1.522131968,0.753913879,37163,216.2988374,0.812295517,0.988752254,0.892773657,0.808073443,0.00728459,0.001915968,0.65298269,0.993925826,DERMASON
37904,710.507,231.7332227,208.670686,1.11052121,0.434901413,38307,219.6835718,0.809395687,0.98947973,0.943535371,0.948002057,0.006113688,0.003045932,0.8987079,0.998034185,SEKER
165004,1583.383,607.88317,352.8829749,1.722619716,0.814252278,170614,458.3553401,0.699228748,0.967118759,0.827051171,0.754018803,0.003684051,0.000734572,0.568544355,0.979385716,BOMBAY
39621,733.765,256.3900083,197.0049405,1.301439485,0.639993953,40021,224.6041496,0.783891263,0.990005247,0.924743552,0.876025361,0.006471064,0.002350835,0.767420433,0.998751253,SEKER
41240,798.716,315.6898102,167.5037386,1.884673219,0.847624873,41796,229.1471118,0.614815809,0.986697292,0.812351061,0.725861603,0.007654942,0.001310802,0.526875067,0.992987329,HOROZ
46826,851.033,348.0576898,172.3589988,2.019376373,0.868777645,47442,244.1735344,0.810138408,0.987015724,0.812463994,0.701531791,0.007433001,0.001110538,0.492146853,0.993829728,HOROZ
81029,1076.752,415.0172133,250.7024434,1.655417505,0.79692579,82216,321.1998242,0.750936017,0.985562421,0.878251639,0.773943379,0.005121836,0.001133554,0.598988353,0.991575805,CALI
87837,1180.408,406.6439618,275.963401,1.473543087,0.734474379,89534,334.4212043,0.777889955,0.981046306,0.792178534,0.822393139,0.004629529,0.001306275,0.676330476,0.996602097,BARBUNYA
41161,761.265,283.9363059,186.8420049,1.519659918,0.752981255,41917,228.9275276,0.704871992,0.981964358,0.892532533,0.806263669,0.006898188,0.001798138,0.650061103,0.987871803,SIRA
40538,762.218,294.3286146,176.3989765,1.668539242,0.800504586,40996,227.1884343,0.825117036,0.988828178,0.876826731,0.77188701,0.007260561,0.001589882,0.595809556,0.994131625,SIRA
73658,1040.73,405.8628811,234.02689,1.734257465,0.817015538,75124,306.2421891,0.680657204,0.980485597,0.854581799,0.75454594,0.005510099,0.001101747,0.569339575,0.987381409,CALI
46588,809.163,308.1086311,193.6944684,1.590694012,0.777683167,47287,243.5522201,0.761366236,0.985217925,0.894153126,0.790475162,0.006613476,0.001592804,0.624850982,0.993946715,SIRA
44269,803.236,307.4793207,184.2955025,1.668403822,0.800468163,44817,237.4132292,0.686436867,0.987772497,0.862230232,0.772127467,0.006945703,0.001522832,0.596180826,0.994670369,SIRA
32805,661.531,231.3024731,181.5268217,1.274205492,0.619745603,33142,204.3737343,0.778144124,0.989831634,0.941996969,0.883577817,0.00705083,0.002650936,0.780709759,0.994784662,DERMASON
45816,814.284,311.1600595,188.0015362,1.655093175,0.796836048,46428,241.525864,0.699747995,0.986818299,0.868310857,0.77621101,0.006791515,0.001520777,0.602503532,0.997199484,SIRA
63064,972.177,364.0969279,222.1178334,1.639206193,0.792361858,64230,283.3647449,0.733985102,0.981846489,0.838495417,0.778267333,0.005773451,0.001306563,0.605700041,0.992867258,CALI
73121,1051.673,406.1374795,232.300437,1.748328521,0.820271135,74728,305.1238253,0.785740383,0.978495343,0.830788617,0.751282117,0.005554321,0.001091498,0.564424819,0.986800009,CALI
36447,706.901,259.8884392,178.9012545,1.4526921,0.725352979,36835,215.4199659,0.773427553,0.98946654,0.916546406,0.828893992,0.007130585,0.002076352,0.68706525,0.998094261,SIRA
47300,809.261,281.0139788,214.5581051,1.309733691,0.645791284,47819,245.406256,0.774609829,0.989146574,0.907598526,0.873288429,0.005941099,0.002131461,0.76263268,0.998845714,SEKER
37982,720.626,270.6916541,179.0020612,1.512226464,0.750142144,38363,219.9094914,0.709466527,0.990068556,0.919110736,0.812398491,0.00712684,0.001914931,0.659991308,0.998056322,DERMASON
39608,751.252,279.7037376,181.1192238,1.54430729,0.76203187,40163,224.5672992,0.787388426,0.986181311,0.881904371,0.802875575,0.007061799,0.00181004,0.644609189,0.99547467,DERMASON
28343,640.206,239.7049813,151.7797254,1.579295131,0.77399323,28875,189.966914,0.674062976,0.981575758,0.868992845,0.792502988,0.00845729,0.002057854,0.628060986,0.991893658,DERMASON
39803,727.139,252.3173029,201.6824304,1.251062387,0.600904734,40242,225.1194208,0.79115484,0.989090999,0.945999253,0.892207622,0.006339153,0.002477848,0.79603444,0.995888747,SEKER
37630,718.887,271.0113952,177.0788589,1.530455962,0.757012798,38038,218.8881086,0.764417901,0.989273884,0.915003641,0.807671236,0.007202004,0.001890478,0.652332826,0.998366662,DERMASON
37822,717.819,265.5266233,182.4093718,1.455663274,0.726683829,38344,219.4458158,0.742262781,0.986386397,0.922410962,0.826455039,0.007020428,0.002020321,0.683027931,0.994258675,DERMASON
41468,760.467,287.5059106,183.8840322,1.563517545,0.768721644,41863,229.7796715,0.776903477,0.99056446,0.90107763,0.799217209,0.006933199,0.001744909,0.638748147,0.998693935,SIRA
195455,1716.411,633.8275833,396.8950789,1.596965085,0.779672291,198403,498.859735,0.759024962,0.985141354,0.833708195,0.787059049,0.003242831,0.000767597,0.619461947,0.9892591,BOMBAY
65736,1014.17,399.5219784,211.1500176,1.892123822,0.848929169,66585,289.3055041,0.721612365,0.98724938,0.80314067,0.724129134,0.006077674,0.001030816,0.524363002,0.992159728,CALI
45257,794.509,296.1266678,194.9985329,1.518609722,0.75258332,45724,240.0479162,0.723996161,0.989786545,0.900944387,0.810625797,0.006543224,0.001742823,0.657114183,0.997899987,SIRA
149231,1447.234,537.3857065,354.9290902,1.514064982,0.750849239,150684,435.8977065,0.746845832,0.990357304,0.895347034,0.811144958,0.003601033,0.000961614,0.657956143,0.996188356,BOMBAY
29154,631.041,233.5074911,159.3296519,1.465562049,0.731042361,29499,192.6655799,0.747385152,0.988304688,0.920010659,0.825093786,0.00800945,0.00228979,0.680779756,0.997724974,DERMASON
74328,1039.662,407.7809845,234.3696435,1.739905298,0.818333319,75626,307.6318398,0.765936399,0.982836591,0.864127785,0.754404574,0.005486236,0.001096154,0.569126261,0.990225797,CALI
